,Unnamed: 0,Date,Height,LWC,LWC_SD,Velocity,Velocity_SD,Spectral_Width,Spectral_Width_SD,Reflectivity,Reflectivity_SD,Temperature,Extinction_low,Extinction,Extinction_high,CCN,"CDC_pinsky,k=0.3","Smax,k=0.3","CDC_pinsky,k=0.4","Smax,k=0.4","CDC_pinsky,k=0.5","Smax,k=0.5","CDC_pinsky,k=0.6","Smax,k=0.6","CDC_pinsky,k=0.7","Smax,k=0.7","CDC_pinsky,k=0.8","Smax,k=0.8","CDC_pinsky,k=0.9","Smax,k=0.9","CDC_pinsky,k=1.0","Smax,k=1.0",CDC_Fan,CDC_Lidar_gamma_0,CDC_Lidar_gamma_1,CDC_Lidar_gamma_2,CDC_Lidar_gamma_3,CDC_Lidar_gamma_4,CDC_Lidar_gamma_5,CDC_Lidar_gamma_6,CDC_Lidar_gamma_7,CDC_Lidar_exp_0.35
2154,2154,20110514,1496.2498779296875,0.2621612250804901,0.18720866739749908,0.025313863530755043,1.024822473526001,0.20684753358364105,0.09555450826883316,-38.44737243652344,9.161571502685547,281.63018798828125,6.048826694488525,21.441495895385746,36.83430862426758,187.18,135.4365804694023,0.3400857674527181,123.79459542556438,0.3557178058000751,113.96989108068637,0.3707331152698279,105.59442962304968,0.38515535713989774,98.38918764041145,0.3990090625631948,92.13956198182113,0.41231902620271943,86.67832575669316,0.42510987178102533,81.87360752526526,0.4374057459411544,17.928268223147274,1265.297595823692,644.258001056412,227.7796006903394,61.11968052376284,13.150861377447294,2.3550681683802144,0.3605447076251564,0.048146756682950875,278.1492365969439
2155,2155,20110514,2546.249755859375,0.2629343569278717,0.20055508613586426,-0.12947553396224976,1.1302453279495241,0.18686294555664065,0.09444542229175568,-39.40785598754883,9.849724769592283,281.63018798828125,8.762175559997559,18.382123947143555,28.00244140625,178.52,132.4850036386782,0.3700548888566008,121.95199263047198,0.38570481164505055,113.00282621613485,0.4006866329276875,105.32605856742065,0.41503200727245715,98.68373539276531,0.4287722962719376,92.8915179748569,0.44193813353890127,87.80479448778938,0.45455913689247424,83.30880857350817,0.4666637271650695,11.230585734631006,1121.831870236351,571.2088291524396,201.95281828365907,54.189627591590884,11.659751399967414,2.088038842868561,0.3196643580087123,0.04268763828661814,246.6112947074962
2156,2156,20110514,0.0,0.2879354953765869,0.21428844332695007,0.19201360642910004,1.069974064826965,0.204025536775589,0.08627081662416458,-37.00703811645508,9.50243854522705,281.63018798828125,0.0,0.0,0.0,182.1,133.3547911964279,0.35399374898813474,122.29956804763769,0.3696472191675403,112.9400351630983,0.38465904199139517,104.93749279530846,0.39905665982981425,98.03421787257626,0.4128678453210651,92.03131366823695,0.4261201726609478,86.77329929556915,0.43884065003851663,82.13720123360102,0.45105547080505787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2157,20110514,6476.24951171875,0.2847687900066376,0.20865660905838013,0.2464902698993683,1.1549252271652222,0.16451771557331085,0.08283326774835588,-37.78569412231445,10.095416069030762,281.63018798828125,14.630147933959961,19.583913803100586,24.53786659240723,183.99,136.5840077313388,0.3704123359217895,125.73522753444225,0.3860618447640173,116.51706127358698,0.4010426915416299,108.60897700175838,0.4153866225766435,101.76605651706541,0.4291250773758681,95.79855055805136,0.4422887557537287,90.55759126772296,0.4549073318181406,85.92503637772678,0.46700927429603145,11.577737537359138,1023.470616506087,521.1257301891404,184.24576883376614,49.43832764148159,10.637434423322444,1.9049613926096634,0.2916364619747081,0.03894482286832274,224.98862844614064
2158,2158,20110514,1691.25,0.2710309624671936,0.2019270956516266,0.08249814808368683,0.9563614726066588,0.1879885345697403,0.10060153901576996,-37.62432098388672,10.182133674621582,281.63018798828125,-999.0,17.96072006225586,2027.364990234375,161.26,117.37398137037432,0.3468571111435856,107.46104342325323,0.3625024901546518,99.08226654856279,0.3775187744429199,91.9290441709969,0.39193148094141556,85.76698886357292,0.4057667339590792,80.41552630220873,0.4190506961711808,75.7337265166833,0.4318091664443103,71.61029302749787,0.4440673014231545,9.859239809096614,882.3544987276987,449.2729200227218,158.841964175774,42.62177154919404,9.170745077549201,1.6423053359458335,0.25142562968233756,0.03357511110316625,193.96719873574034
2159,2159,20110514,1496.2498779296875,0.2588162124156952,0.19723926484584808,0.14024361968040466,1.0209121704101562,0.16408909857273102,0.09830429404973984,-38.9381103515625,10.810504913330078,281.6470947265625,6.4285640716552725,19.65853881835937,32.88863754272461,160.78,118.56288533238524,0.36228953107055695,108.944022974266,0.3779448746734914,100.78541426008056,0.3929445972116822,93.79774601696964,0.4073183382470992,87.76040561309253,0.4210957454503824,82.50279900825231,0.43430599381085255,77.89132369558122,0.44697745897522756,73.82012776351159,0.45913750319387736,14.17688320842516,1175.3678531221422,598.4680173722171,211.59039670358163,56.775661249842706,12.216177249475257,2.1876840880452084,0.3349193583822943,0.04472477480714304,258.3800618491551
2160,2160,20110514,2126.249755859375,0.2296246290206909,0.18490713834762573,-0.09612109512090684,1.285767912864685,0.23498816788196564,0.10589826107025146,-38.05751037597656,9.84245491027832,281.6470947265625,14.259174346923828,18.87520980834961,23.49119758605957,161.74,124.67984297403612,0.42001296155431567,115.98490498375185,0.43547184430716773,108.52212207528196,0.4501960471529403,102.06030646141312,0.46422912312414494,96.42072171177504,0.47761243700113065,91.46337196126142,0.490385039058181,87.07729853761391,0.5025836344587833,83.17360074248752,0.5142426161894865,15.942206890978841,999.2050943934169,508.7703310937031,179.87747559144123,48.266191565222606,10.385230895386893,1.8597965563645793,0.2847220367799071,0.03802147788387033,219.65436046559358
2161,2161,20110514,1586.25,0.2408870309591293,0.19256897270679474,-0.024389548227190968,1.0555521249771118,0.1642245501279831,0.10019883513450624,-40.92870330810547,9.946614265441896,281.6470947265625,19.989694595336914,24.05007553100586,28.110492706298828,164.88,121.98137943330606,0.3662282753068122,112.18622373134973,0.38188172625978745,103.8708868803657,0.3968731534698886,96.74329951746606,0.4112332236983198,90.58052544237071,0.4249924590093708,85.21001413384313,0.43818077909897746,80.4965140566119,0.45082719427582385,76.33278017406873,0.4629596080426294,29.96625765770242,2000.0979814651976,1018.4000441547388,360.0587885912476,96.61391126235065,20.788003851724735,3.722734560894997,0.5699250076260458,0.07610717919129309,439.6797468831611
2162,2162,20110514,0.0,0.2352483719587326,0.17647548019886014,-0.3289036452770233,1.0863885879516602,0.21132902801036835,0.09073162078857422,-39.78326034545898,9.50566291809082,281.6470947265625,0.0,0.0,0.0,166.85,123.94405195870976,0.37124868994429766,114.12070188843411,0.3868971741712693,105.77233180389274,0.4018756895218475,98.6092366353933,0.41621619665560977,92.4100068554883,0.42995031704266307,87.00307320065319,0.443108905070244,82.25380660627394,0.45572176624325567,78.05534671566582,0.46781748106482374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2163,20110514,2201.25,0.2419204264879227,0.1788671314716339,-0.20863528549671173,1.1986840963363647,0.2262871861457825,0.104001484811306,-38.79040145874024,9.301751136779783,281.6470947265625,14.43995761871338,18.0307674407959,21.62154197692871,181.3,135.81585286263308,0.3818055204809725,125.3441247517121,0.39743439103607797,116.4247241765261,0.41237737257577345,108.75582121904354,0.4266690884821212,102.1061400619036,0.44034341552075085,96.29603269587412,0.45343311957379134,91.1842127268762,0.46596962744162534,86.65829900591699,0.47798289578553227,12.520093433304103,1015.0392358102391,516.8326812722835,182.7279468332286,49.031053260967994,10.549802929263217,1.8892682652712205,0.2892339523217265,0.038623994285225616,223.13516558353115
2164,2164,20110514,0.0,0.2616642415523529,0.1896667331457138,0.08473449945449829,1.2299076318740845,0.2339206784963608,0.10724575817584993,-38.40735244750977,9.182148933410645,281.6470947265625,0.0,0.0,0.0,186.26,139.7424409837385,0.3837329464537483,129.0220929213603,0.39935691581160543,119.88724472527842,0.4142922042914416,112.03018104828325,0.42857391270562095,105.21500608464143,0.4422363211582437,99.25840341952527,0.4553125365263103,94.01614306650643,0.4678342741186864,89.37345893808721,0.4798317348764482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,2165,20110514,0.0,0.2481355369091034,0.18897603452205655,0.007243539206683636,1.47727632522583,0.2362804114818573,0.11295229196548462,-39.29032516479492,9.6608304977417,281.6470947265625,0.0,0.0,0.0,183.23,142.7927657106121,0.4355440441201789,133.23721472334495,0.45089187488798754,125.01189488069576,0.4654890968710411,117.87071447229103,0.4793825530698494,111.62275760473356,0.4926163344381181,106.11800845619307,0.5052317519983516,101.2372103130522,0.5172673867548789,96.88454612909847,0.5287591886104813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,2166,20110514,1526.2498779296875,0.2518409788608551,0.1859927475452423,0.010829424485564232,1.371419072151184,0.26473560929298395,0.1301431655883789,-38.39033126831055,9.285592079162598,281.6470947265625,11.809233665466307,15.313691139221193,18.81818199157715,185.55,142.2787120257615,0.41266397259908566,132.1619094575223,0.42816717048670283,123.4910188782399,0.4429440072330657,115.99290831099026,0.4570364086093274,109.45676488968873,0.4704843840679235,103.71772456650977,0.48332585409730283,98.64530739524979,0.4955965814271967,94.13511350826361,0.5073301725047892,7.077776856498971,758.7135285129832,386.31801946642014,136.5840456296312,36.64934528037461,7.8856835511275705,1.4121753537018014,0.21619431524398558,0.028870358854667256,166.78731505395658
2167,2167,20110514,1451.25,0.25910118222236633,0.193170502781868,-0.10645205527544023,1.281768798828125,0.26112043857574463,0.1209595650434494,-38.67197799682617,9.274680137634276,281.6470947265625,17.412347793579098,22.6978759765625,27.98335266113281,187.61,141.76370934613928,0.39297381786754354,131.14811001592636,0.40856873710026587,122.08526406557537,0.42346208049066225,114.27643197320288,0.43769119932406236,107.49209075777019,0.45129227056313775,101.55350829025625,0.46430000113563397,96.3197906945235,0.4767474570922604,91.6786245975668,0.4886659804784756,21.773431521079416,1414.2238823154978,720.0875544805654,254.58939641062264,68.31350360697517,14.698725655049731,2.632261105369558,0.40298103612061514,0.05381365884342533,310.8875686965535
2168,2168,20110514,1676.25,0.23884622752666476,0.19564510881900787,-0.12282944470643994,1.4346511363983154,0.19730693101882932,0.10328738391399384,-41.3798828125,10.009976387023926,281.6470947265625,15.605466842651367,18.03390121459961,20.462251663208008,218.84,165.68686365944365,0.3955528974061335,153.36342231560107,0.4111380890413677,142.83702900218316,0.42601825039283625,133.76277982585952,0.44023134926196916,125.8755215637429,0.45381408097470405,118.96865903358025,0.46680158865039534,112.87924763938427,0.47922730567537697,107.47733186050715,0.4911228836616121,12.851159085956127,1367.949639717177,696.5258634323926,246.25908065242996,66.07824532985241,14.217774650507021,2.5461319637992976,0.3897952580686731,0.05205284407034515,300.7151434147005
2169,2169,20110514,1106.25,0.2553892433643341,0.1871391385793686,-0.2260572910308838,1.2969979047775269,0.22241267561912534,0.13779862225055695,-42.451148986816406,9.078493118286133,281.63970947265625,9.968939781188963,24.241220474243164,38.51322937011719,217.03,161.28772022383833,0.3717678040894604,148.52194157022973,0.3874156129032067,137.67173558500934,0.4023926450890074,128.36104723298698,0.41673099409676156,120.302436195197,0.4304623940985651,113.27313949089027,0.4436177951931564,107.09833716187,0.4562270842250029,101.63925322670006,0.4683189108726909,27.30035249770351,2411.7406903289793,1227.9982522264,434.1629457172579,116.49814319224078,25.066409358201973,4.488915294653365,0.6872219981547467,0.0917708945175466,530.170794680199
2170,2170,20110514,2981.249755859375,0.2538674771785736,0.18957240879535675,-0.1386716663837433,1.4700002670288086,0.2630129158496857,0.11604870855808258,-39.57020950317383,9.315123558044434,281.63970947265625,-999.0,15.027608871459961,30.313922882080078,209.02,159.97010458871682,0.41004981266038387,148.5166736024802,0.42556747189745014,138.70518233872338,0.44036185083676527,130.2247201628368,0.4544742857287441,122.83545887055139,0.4679442939516178,116.34994765953888,0.4808093849092486,110.61990758021746,0.4931049776536744,105.52675503753531,0.5048643911469491,6.5821159363570105,844.8638712382708,430.18362687586665,152.0928798596744,40.810802191192884,8.781086512880844,1.572524927206912,0.24074272996651216,0.03214852804034965,185.72566769186264
2171,2171,20110514,1526.2498779296875,0.252577543258667,0.19752110540866846,-0.2724045813083649,1.1838595867156982,0.2049967050552368,0.09297866374254228,-40.074989318847656,9.659717559814453,281.63970947265625,11.001346588134766,16.246864318847653,21.492433547973636,213.42,156.13898389903449,0.3528478244695613,143.1562463772745,0.3685004030780501,132.16770226166634,0.3835133167305862,122.77457834496016,0.3979137007872977,114.67353064858969,0.41172906538571374,107.63051936974914,0.42498676019893356,101.46263883552929,0.4377136012758177,96.02525947348376,0.44993561743737137,8.402900178612633,1006.5729042164375,512.5218362292621,181.2038329519462,48.62209059168817,10.461808173299811,1.8735100846619117,0.2868214834612623,0.03830183576015658,221.27401949634563
2172,2172,20110514,0.0,0.27956950664520264,0.21063019335269928,0.10986919701099396,1.2903938293457031,0.2257408946752548,0.1059533953666687,-40.35395050048828,9.24854850769043,281.63970947265625,0.0,0.0,0.0,218.28,161.9333836039767,0.369608103921973,149.04412015974737,0.38525852390793774,138.09406953381313,0.40024154477078683,128.7017421030995,0.4145887062669377,120.5757004460041,0.4283312724791529,113.49019688980037,0.44149979415550644,107.2681518466182,0.4541238186473617,101.76905696441816,0.4662317068188482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,2173,20110514,1346.25,0.2556280493736267,0.2047998011112213,0.04905273020267487,1.3100368976593018,0.22545655071735385,0.10235181450843812,-40.19497299194336,9.423295021057127,281.63970947265625,22.437902450561523,24.431684494018555,26.42540740966797,233.97,172.51792521037322,0.36217086023247647,158.51742849945805,0.3778262332787975,146.64267936863706,0.39282618048146833,136.47246476878354,0.40720031029160497,127.68560292371313,0.4209782438751038,120.033739237938,0.43418913362960976,113.32237729815331,0.44686133593351995,107.39742333667043,0.4590221965921719,27.896725879112907,1882.0025425001782,958.2687899007122,338.7991797691103,90.90935960218826,19.56057976409203,3.5029263434010316,0.5362738842428632,0.07161344397518085,413.7189323663854
2174,2174,20110514,0.0,0.23138125240802765,0.18170024454593656,-0.22156356275081635,1.0899454355239868,0.1769299954175949,0.13335995376110074,-43.80856704711914,9.373692512512207,281.63970947265625,0.0,0.0,0.0,229.46,163.62707798341256,0.3239619110762085,148.9577159017918,0.3395392910798177,136.6262685363644,0.3545311799238518,126.15144828786751,0.36895671533082536,117.16997734579382,0.38283652608315283,109.40359331059327,0.3961920406544604,102.63629072731945,0.4090449785046299,96.69834013195724,0.4214169795692375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,2175,20110514,0.0,0.2537525296211243,0.19210921227931976,-0.2466295957565308,1.1850640773773191,0.19758552312850952,0.11598242819309235,-42.921470642089844,8.954456329345703,281.63970947265625,0.0,0.0,0.0,223.55,162.59620913132943,0.3460342917567856,148.83452219027816,0.3616783463806505,137.2048547049422,0.3766947852082323,127.27798590240916,0.3911089011517165,118.72799229136824,0.40494662642633694,111.30382993252955,0.41823395895408655,104.80960741647056,0.43099655623612065,99.09065084146006,0.44325945355159957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,2176,20110514,1736.2498779296875,0.2334624826908112,0.1735904961824417,0.07747744023799896,1.342678427696228,0.2338216453790665,0.12855632603168488,-41.81233978271485,9.227370262145996,281.63970947265625,4.2808923721313485,22.33021354675293,40.37971115112305,233.41,172.98979365950788,0.36841452152596565,159.17757189672227,0.3840661594539019,147.44646302650062,0.39905228405284887,137.38658983835802,0.41340412768180135,128.68492178446243,0.42715269326230787,121.09905245133704,0.4403283095332344,114.43888414671505,0.45296033499020105,108.55361550463205,0.46507696972979773,25.536092494716456,1981.060518351297,1008.706642403697,356.631653535784,95.69431442809994,20.59013811704262,3.6873005858884507,0.5645003102307602,0.07538277087230871,435.49475842720284
2177,2177,20110514,2126.249755859375,0.2432970702648163,0.192082941532135,-0.09987806528806686,1.3450337648391724,0.21245871484279635,0.14121034741401672,-43.44438552856445,9.647788047790527,281.63970947265625,12.83406925201416,19.24830436706543,25.66250419616699,226.2,168.39142204249657,0.37390207881327625,155.13738064216167,0.38954679429654826,143.86701250132285,0.4045174392835571,134.19169206082694,0.4188466511828802,125.81421338516772,0.43256662558575015,118.50413183880319,0.44570870424219045,112.08051598592704,0.45830310666598484,106.39967671313414,0.47037876531005385,15.059608669325948,1913.1518044036832,974.129217735692,344.4066878064273,92.41401190088634,19.88432939157482,3.560903719964154,0.5451498210681661,0.07279872713597375,420.5664466963071
2178,2178,20110514,0.0,0.2319421172142029,0.18265441060066226,-0.07208306342363358,1.1370983123779297,0.21210506558418274,0.1099902018904686,-41.160255432128906,9.765374183654783,281.63970947265625,0.0,0.0,0.0,238.18,170.4273674270519,0.327677646279768,155.2958690768843,0.3432705386014141,142.56431313395098,0.35827051679809346,131.74051895068652,0.3726977734761819,122.4526030433355,0.3865738498178895,114.41543781287784,0.39992096326831245,107.40749044963604,0.4127615155855137,101.25454258268859,0.4251177369329441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,2179,20110514,0.0,0.2550870180130005,0.19448965787887573,0.07424784451723099,0.9622995853424072,0.2339639812707901,0.1113063246011734,-39.193397521972656,9.855742454528807,281.62506103515625,0.0,0.0,0.0,241.83,167.16342918906835,0.2920363999046429,150.8670345268349,0.30740465870449724,137.28123877601686,0.3222567531641951,125.82895103203887,0.33660249732921216,116.07861843410562,0.35045439162856135,107.70253105886705,0.3638267836016845,100.4483444167649,0.3767352261743163,94.11926604193513,0.3891959890912425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,2180,20110514,0.0,0.2642737627029419,0.19616255164146426,0.03216011822223663,1.056438684463501,0.2705584168434143,0.13424082100391388,-38.8430061340332,9.207648277282717,281.62506103515625,0.0,0.0,0.0,232.35,164.42568629326632,0.3158081168953123,149.36709590467768,0.331345175155213,136.73427407991517,0.3463135027480489,126.0236229020403,0.36072989836402586,116.85589807784719,0.37461296250520887,108.94122792782449,0.3879823655318404,102.05504348021009,0.40085830302816333,96.02121514524282,0.41326109380349835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,2181,20110514,0.0,0.25084176659584045,0.18554651737213132,0.13537612557411194,1.076625108718872,0.22716885805130005,0.10263518244028093,-39.74888610839844,8.890572547912598,281.62506103515625,0.0,0.0,0.0,236.63,167.6760824666109,0.3172033144262219,152.3757753190653,0.33274789113236736,139.53564150182282,0.34772082330709286,128.64568006430915,0.36213931214678347,119.32167219543298,0.37602230769574224,111.26983551288075,0.38938978371229627,104.26249295641067,0.402262199096988,98.12101975272049,0.41466010122436087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,2182,20110514,1526.2498779296875,0.24544323980808255,0.19155995547771454,0.04182550683617592,1.6250439882278442,0.2311050146818161,0.10640712082386017,-41.5273666381836,9.227553367614746,281.62506103515625,14.437783241271973,18.885576248168945,23.33341217041016,235.53,181.00652077559,0.4157446110776356,168.2401988648452,0.43122988675428714,157.29194444375972,0.4459852527511267,147.8192978181327,0.4600533223934486,139.5577511123619,0.47347467832469287,132.30031362424305,0.48628771928766096,125.88306493001278,0.4985286073395294,120.17477397394234,0.5102312825285202,13.976505045827704,1491.0943765023828,759.2280942939058,268.42766697128013,72.0267012467349,15.497678578381182,2.77533831862336,0.4248851715138145,0.056738713780643324,327.78594054637335
2183,2183,20110514,0.0,0.28458455204963684,0.1943145841360092,0.19375094771385196,1.1770009994506836,0.20914451777935028,0.11181812733411788,-40.014564514160156,9.075133323669434,281.62506103515625,0.0,0.0,0.0,239.01,172.1173430628934,0.3347304373074624,157.1143671479228,0.3503479425164678,144.46939901161267,0.36535881373069506,133.70231021375832,0.37978522565358175,124.4496223217525,0.39365042993113725,116.43215100215038,0.40697811990588756,109.43261748613172,0.41979197107235255,103.27988102712133,0.4321153132802869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,2184,20110514,0.0,0.26671501994133,0.20110449194908145,0.15958045423030853,1.2180211544036863,0.213076651096344,0.11310375481843947,-40.25797653198242,9.245524406433104,281.62506103515625,0.0,0.0,0.0,242.36,175.38480195321583,0.34022799267610304,160.31449583984113,0.3558603687204392,147.59619565655555,0.3708757515851821,136.75363835750431,0.3852978418035485,127.42573712988224,0.39915120427698997,119.33476219042485,0.4124606626855192,112.26428884204768,0.42525086570899706,106.04364406825556,0.437545981466643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,2185,20110514,1361.2498779296875,0.27020856738090515,0.20565688610076904,0.06030173972249031,1.4793854951858518,0.24404294788837436,0.11517541855573656,-40.84580993652344,9.356715202331543,281.62506103515625,12.16615390777588,19.244897842407227,26.32384490966797,237.05,178.70805028919176,0.38995442849013817,165.21974139914673,0.4055598427980116,153.7114904753201,0.4204678054796244,143.8012625196312,0.4347149395801419,135.1957493182792,0.4483368090464572,127.66670126392751,0.4613676043718778,121.03430233992883,0.47383995619482006,115.15529613162158,0.48578483919688514,12.202775276061466,1418.095082761382,722.0586732665222,255.28629214065978,68.50050035404627,14.738960948783136,2.639466478219086,0.40408412905110563,0.05396096469981367,311.7385712214065
2186,2186,20110514,1091.25,0.2719087898731232,0.1911773681640625,0.04283072799444199,0.9291481971740724,0.2262738645076752,0.09762007743120192,-40.27928924560547,8.526342391967772,281.62506103515625,15.788067817687988,19.713422775268555,32.46130752563477,241.26,165.6804367277108,0.28572814649471656,149.2567506362309,0.3010382273198143,135.58876796304367,0.31584701878554794,124.08575528463263,0.3301624472864204,114.30681572314953,0.343995353149468,105.91774822092164,0.3573586260126443,98.66164313456866,0.3702665395589615,92.33846311235179,0.38273424153341556,12.952381469598382,1377.3647219429274,701.3197886516964,247.9539891679654,66.53303700861807,14.31563023927664,2.5636560312801278,0.3924780720403065,0.052411104193947206,302.78485250308705
2187,2187,20110514,1091.25,0.2480596750974655,0.19072671234607694,0.10620271414518356,1.1838750839233398,0.25476765632629395,0.12195928394794465,-40.08625411987305,9.539875984191896,281.62506103515625,19.717418670654297,24.6192684173584,38.871978759765625,237.73,171.5108306441242,0.33678949214969234,156.6407526975061,0.35241300564885625,144.10163736880654,0.3674259708493626,133.4198482966671,0.3818511359566044,124.23662192520102,0.3957122465737405,116.27625250720659,0.40903342148777355,109.32406478055404,0.4218387027257522,103.21089221234692,0.4341517360549655,30.312593950846622,1880.0390074864476,957.2690068084772,338.4457030669928,90.8145118500606,19.540171777180046,3.499271662617949,0.5357143777996566,0.07153872807999812,413.28729022393355
2188,2188,20110514,0.0,0.249291330575943,0.18829238414764404,0.017898565158247948,0.990454375743866,0.2313317656517029,0.09274716675281523,-40.50512313842773,9.118659019470217,281.62506103515625,0.0,0.0,0.0,246.15,170.71760860091487,0.2952987406409116,154.21742646197023,0.310694831275018,140.44949232916224,0.32556721709358677,128.8341493468962,0.3399266834086043,118.93749602135495,0.35378658288479176,110.42973525846787,0.36716200992529735,103.05669718964081,0.3800691715162185,96.62000659985038,0.39252491001361123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,2189,20110514,8726.25,0.2681692838668823,0.19709427654743195,0.06221146509051322,1.4032752513885498,0.20968344807624814,0.10725206136703493,-41.523658752441406,9.42788028717041,281.64703369140625,16.67889404296875,22.247175216674805,27.81521797180176,243.55,181.05501349539395,0.3721700356670546,166.73969604404272,0.3878173003998704,154.5714139883816,0.4027931643989156,144.12883597036253,0.41712982387559666,135.089882210023,0.4308591002014716,127.20492133529005,0.44401201751537145,120.27803062084557,0.4566185255727807,114.15366962373119,0.46870732754560135,19.138882421882187,1905.6217003988597,970.2950764475817,343.0511141540023,92.05027332064671,19.806065310261424,3.546888117385847,0.5430041288960106,0.0725121936860453,418.9111106810089
2190,2190,20110514,0.0,0.2372080236673355,0.16962045431137085,-0.08616504818201065,1.4092972278594968,0.2066486030817032,0.08997505158185959,-42.54979705810547,8.18995475769043,281.64703369140625,0.0,0.0,0.0,240.93,179.51049629341594,0.3749700292302239,165.4205881693351,0.39061300643171915,153.43671668526872,0.4055802813054746,143.14670663245406,0.41990476223642864,134.23525901567908,0.43361887452396786,126.45784036486538,0.44675415476958225,119.62241356145498,0.45934098789059585,113.57643709911072,0.4714084468480918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,2191,20110514,0.0,0.2275475859642029,0.1818983107805252,-0.07895645499229431,1.511350154876709,0.22516922652721405,0.1008826196193695,-41.27469253540039,9.390010833740234,281.64703369140625,0.0,0.0,0.0,237.72,179.87258683906893,0.3947579300898636,166.4661309906888,0.41034619475912476,155.0164969833402,0.4252304872228793,145.1478356507638,0.43944858579558793,136.57125814728366,0.4530370265431521,129.0617149424959,0.466030818620499,122.44173518582924,0.4784632826384522,116.56979962564843,0.490365975204646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,2192,20110514,0.0,0.26215219497680664,0.19269739091396326,0.0197361521422863,1.4353195428848269,0.2174160331487656,0.11715809255838396,-42.887351989746094,8.699333190917969,281.64703369140625,0.0,0.0,0.0,234.5,175.96602293270857,0.3839605203203077,162.47480814260052,0.3995838843909295,150.97834832343668,0.4145182402784669,141.08958316986298,0.4287987449852428,132.51177436788268,0.4424597260641774,125.01431251036053,0.45553433048952996,118.41574967802117,0.46805430748098026,112.5716984263319,0.4800498866794539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2193,20110514,1106.25,0.2317492961883545,0.17583796381950378,0.273923397064209,1.6885366439819336,0.2306130975484848,0.1348923295736313,-42.75947952270508,9.066158294677734,281.64703369140625,8.210089683532715,21.53875541687012,34.86716842651367,242.29,186.88559803875603,0.42085692953185344,173.8816321910317,0.43631038044237486,162.71865725410257,0.45102822834801504,153.05151689863322,0.46505421029527716,144.61331240520968,0.4784298440487729,137.19495758816757,0.4911943071745584,130.63070647966424,0.5033844108199085,124.78774201748816,0.5150346362519633,23.255997882724316,2092.8896116155934,1065.6472296016873,376.76319120200543,101.09617283369218,21.752432986122027,3.8954454039256015,0.5963658475304772,0.07963806082246944,460.07804778415715
2194,2194,20110514,0.0,0.2287168353796005,0.16497518122196198,-0.1740410327911377,1.171398043632507,0.21177302300930026,0.0902324765920639,-41.313907623291016,8.767598152160645,281.64703369140625,0.0,0.0,0.0,235.73,169.87885608201876,0.3355430431916133,155.102339229927,0.3511629826166076,142.64581876966517,0.36617473834718267,132.03729357718967,0.3806007117044118,122.91935922300613,0.39446434957097426,115.01744051000708,0.40778951348793285,108.1178049546084,0.42060002389186957,102.05207497813315,0.4329193355878895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,2195,20110514,0.0,0.2698509395122528,0.17367322742938995,-0.23313096165657046,0.9802242517471312,0.2393144965171814,0.1041003093123436,-39.64965438842773,7.808969020843506,281.64703369140625,0.0,0.0,0.0,229.16,160.07559643355435,0.30242734043740455,144.89171385450842,0.3178790012592366,132.19788185320667,0.3327908417868213,121.46983678781352,0.3471757565917657,112.31430381959639,0.361048944628525,104.43177186283019,0.37442711470253653,97.59098494669276,0.387327884657958,91.6111395692823,0.3997693295919109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
