,Unnamed: 0,Date,Time(s),Height,LWC,LWC_sd,Mean_Doppler_Velocity,Mean_Doppler_Velocity_sd,Spectral_width,Spectral_width_sd,Reflectivity,Reflectivity_sd,Extinction,Temperature,CCN,T(K),"CDC_pinsky,k=0.3","Smax,k=0.3","CDC_pinsky,k=0.4","Smax,k=0.4","CDC_pinsky,k=0.5","Smax,k=0.5","CDC_pinsky,k=0.6","Smax,k=0.6","CDC_pinsky,k=0.7","Smax,k=0.7","CDC_pinsky,k=0.8","Smax,k=0.8","CDC_pinsky,k=0.9","Smax,k=0.9","CDC_pinsky,k=1.0","Smax,k=1.0",CDC_Fan
31,31,20110513,48900.0,749.9999389648438,0.18277685,0.043970075,-0.015412708,0.36980206,0.2962416,0.11195969,-29.5911,1.9141325,57.87600708007813,5.159981727600098,117.50599670410156,278.3199817276001,85.46442432483371,0.3460066694462412,78.23043481923328,0.3616506781944771,72.11720502405649,0.37666712090817467,66.89909601781338,0.39108128297192185,62.40477292195517,0.4049190901450443,58.502265220663666,0.4182065348115599,55.08859601290449,0.43096926972003646,52.08245624618992,0.44323232606878515,725.376229284265
32,32,20110513,49500.0,749.9999389648438,0.19157296,0.044011354,-0.09194854,0.6267733,0.38194507,0.16417786,-29.232138,1.9278401,47.25472640991211,5.229348659515381,117.50599670410156,278.3893486595154,121.14160292598541,1.106906533656417,122.1713093720802,1.1022319475477367,123.12636778771521,1.0979487657947804,124.01458551364823,1.0940098338942679,124.84272144206312,1.0903752755586238,125.61665568649506,1.0870111413158234,126.34152745483829,1.0838883473113279,127.02184784044759,1.0809818341468007,359.39940441177805
33,33,20110513,50100.0,749.9999389648438,0.21960716,0.056474555,-0.5032138,0.47169504,0.31483328,0.110920034,-28.246423999999998,2.152422,35.767845153808594,5.295058250427246,117.50599670410156,278.45505825042727,168.84423139164764,3.347757482988318,186.73070055966554,3.183385544868283,204.85514022909308,3.039300701424785,223.14301765648594,2.9120944202824024,241.5287818374443,2.799062898265642,259.9551145767899,2.6980371165707817,278.3721663870439,2.6072591396596474,296.73680926521047,2.525290773137648,118.60291193607473
34,34,20110513,50700.0,749.9999389648438,0.23207285,0.054622765999999996,-0.32719034,0.251432,0.19487818,0.06719576599999999,-26.709259999999997,2.0187936,39.05566787719727,5.34733772277832,117.50599670410156,278.50733772277835,155.1382043058995,2.5246185303336084,167.58497312091134,2.4290564553266027,179.9161225050676,2.3443373365746987,192.10256676629652,2.268760027218037,204.12108868291023,2.200955225457571,215.9534293745731,2.1398094104635113,227.5855029287098,2.084408562552314,239.00672309225433,2.033995964428187,138.2654108223459
35,35,20110513,51300.0,749.9999389648438,0.21182288,0.048442096,-0.2234114,0.41692700000000005,0.32366848,0.14694987,-26.744455,2.12183,53.58955383300781,5.387187004089356,183.58999633789062,278.5471870040894,212.16206584030868,1.6195551487865238,220.8601590591048,1.587343502283096,229.1770126710048,1.5582749233983078,237.13181730398514,1.531915089614612,244.74336001907974,1.5079055852691978,252.0298197141594,1.485948111919113,259.00863855104336,1.4657924632645467,265.6964476966201,1.4472272618145032,428.75055951897065
36,36,20110513,51900.0,749.9999389648438,0.25755048,0.051583227,-0.32398346,0.44510195,0.27455336,0.1384932,-22.5859,3.6911209,53.49879455566406,5.423039436340332,187.9250030517578,278.58303943634036,232.77321453815014,2.0409300830737376,247.0313175598793,1.9811557619593467,260.9188793011019,1.927710784444339,274.4301371783231,1.8796575258419084,287.56361244978575,1.8362324749158458,300.32114197285875,1.79680801385086,312.7071031782118,1.7608637625166657,324.727794941489,1.7279648246276913,288.5474730716363
37,37,20110513,52500.0,749.9999389648438,0.32792705,0.111373216,-0.5589366,0.28550768,0.22583956,0.05497681,-13.192023999999998,3.3771684,36.20656967163086,5.457842826843262,190.33599853515625,278.6178428268433,261.79383574513645,2.893753975795538,286.0319521162818,2.768433132202465,310.3082150295409,2.6579369621930122,334.54192839158674,2.559858945235676,358.66482020487814,2.4722758287675695,382.61952871061874,2.3936340105205884,406.35821694304735,2.3226661475329866,429.84132408530814,2.2583290990322773,55.17186559506094
38,38,20110513,53100.0,824.9999389648438,0.24510749,0.051816747,-0.58692354,0.30736014,0.27493244,0.06599101,-15.82272,1.8830761999999999,41.94036483764648,5.520069122314453,190.33599853515625,278.6800691223145,264.1714685074455,2.982290318084227,289.3554968100901,2.849554747384917,314.6399739037995,2.7326620472348693,339.9362115601058,2.6290216271191853,365.16848833753744,2.536566350770322,390.27256629913506,2.453628806064516,415.19431080167186,2.378850649903557,439.88842982190334,2.3111152551662646,153.49472669800693
39,39,20110513,53700.0,824.9999389648438,0.2258949,0.10858551,-0.33236915,0.3265865,0.2341778,0.103222735,-23.374285,7.2092977,33.62253189086914,5.540616035461426,190.33599853515625,278.70061603546145,236.31607155892536,2.0570321466738704,250.9554788892561,1.996132506854809,265.2233956750853,1.9416984881772694,279.11274070441823,1.8927701460447441,292.6209594480325,1.8485661365149904,305.7490190241338,1.8084444448813368,318.50060129253916,1.77187295655085,330.8814563152816,1.7384071266695553,93.10830134691645
40,40,20110513,54300.0,824.9999389648438,0.05667668,0.021590216000000002,-0.22361833,0.43166092,0.32824382,0.10131031,-35.84424,2.5471814,33.67029190063477,5.501497268676758,190.33599853515625,278.6614972686768,218.75615170566599,1.5902465663930259,227.3782817736219,1.559804301840076,235.6104720717256,1.5323123758512571,243.47371071438658,1.5073654842621123,250.9882844275606,1.484628792532235,258.1736233816311,1.463823344832597,265.048213698865,1.4447149373510724,271.62955731033225,1.4271055365291851,1485.3946414858533
41,41,20110513,54900.0,749.9999389648438,0.16892977,0.048704977999999996,0.048182376,0.7968335999999999,0.45028594,0.1419287,-29.534412,1.4604433,29.344539642333984,5.490542411804199,270.14999389648443,278.6505424118042,219.69560732281644,0.5020204072198026,207.434738342333,0.5166439100494511,196.7599905474634,0.5304734615028969,187.39460116222742,0.5435675485461225,179.1208842088043,0.5559797145496644,171.76558353667954,0.5677589432149064,165.18931076770576,0.5789500394534616,159.27881415255544,0.5895939950070391,110.68264615618827
42,42,20110513,55500.0,824.9999389648438,0.27883620000000003,0.13284913,0.0021918167000000003,0.27250978,0.22222951,0.10874089,-28.748121,6.4814973,881.1503295898438,5.298921585083008,263.5133056640625,278.45892158508303,117.63620653616718,0.06799258304271885,94.02560565246357,0.07605170872185639,76.51293430044007,0.08430719055128831,63.25706810258684,0.09272087395297669,53.040021301154006,0.1012581995561997,45.03632970521483,0.10988807132011819,38.6742275848504,0.11858266918117495,33.549784122032975,0.1273172299117359,1099921.5881103757
43,43,20110513,56100.0,974.9999389648438,0.20171122,0.10939324,0.17836073,1.1198988,0.34583688,0.17605995,-34.726665000000004,9.210036,32.522743225097656,5.296849250793457,245.0580139160156,278.4568492507935,261.168315808157,1.2364368215080008,265.8284644559852,1.2255511249272155,270.1892073545352,1.2156209486558218,274.2779746374003,1.2065260615719227,278.1190196918265,1.1981655522149353,281.73385309190854,1.1904541046815733,285.14160998162134,1.1833191027170566,288.35936187438716,1.1766983550809789,105.68452788639603
44,44,20110513,56700.0,900.0,0.21323435,0.07404321400000001,0.014405621,0.3994704,0.29138154,0.09755221,-32.725048,3.2922146,37.306617736816406,5.005956649780273,245.0580139160156,278.1659566497803,160.02188806021678,0.24156551496520445,142.1561440773162,0.2562959914303728,127.4867294944418,0.2706400974476584,115.29297267192119,0.28459234398354705,105.044889086039,0.29815161609887164,96.34622978544635,0.31132017713887433,88.89626241025994,0.324102872601051,82.46361331344316,0.33650649491391244,142.74250409231288
45,45,20110513,57300.0,900.0,0.25062189,0.054495215,0.10650756,0.41047713,0.23086934,0.08466236,-30.70423,1.3677709999999998,42.52788543701172,4.872172355651856,245.0580139160156,278.0321723556519,236.95299141389867,0.8939453190642291,234.74955375760607,0.898130954615549,232.74049227147142,0.9019990461224645,230.90123844725082,0.9055843767588995,229.2111879488611,0.9089168329603381,227.65293356299864,0.9120222360873295,226.21166933256376,0.9149230103005154,224.87472296368614,0.9176387230525483,153.07116215667472
46,46,20110513,57900.0,900.0,0.25058308,0.04810115,0.32814693,0.7283665,0.29807990000000006,0.11923943,-30.77985,1.5763486999999998,51.39462280273438,4.7927284240722665,245.0580139160156,277.9527284240723,295.5066400143135,1.8663558322026574,311.27920927210056,1.8184569031550664,326.53245656002224,1.775476352634889,341.27495986298044,1.7367042138456088,355.5182464956265,1.701559431359673,369.2759086071866,1.6695621193080667,382.5629235247989,1.6403126393502698,395.39513348978295,1.613475630408438,270.24618763694946
47,47,20110513,58500.0,900.0,0.21396753,0.046798825,-0.08361097,0.66485494,0.23373312,0.0941825,-31.507553,1.6137247,164.7647705078125,4.778928756713867,230.82000732421875,277.9389287567139,214.700995231368,0.7856009929575878,210.42672347085093,0.7935396033334072,206.5695870743919,0.800913956843228,203.0719359972426,0.8077818631765417,199.8861970421117,0.8141935354218524,196.97277749767196,0.8201927914930828,194.29846864315334,0.8258180358539825,191.83521595024192,0.8311030667319181,12212.577698288364
48,48,20110513,59100.0,900.0,0.21997681,0.05462298,-0.11375542,0.38273314,0.23464121,0.0913677,-29.645674,1.9980603,151.87518310546875,4.789107322692871,218.15667724609372,277.9491073226929,217.09426707153946,0.9838588935267991,216.8000724160469,0.9845262085743163,216.52976545726636,0.9851405381604422,216.2805504807685,0.9857079518550154,216.05005163067446,0.986233626299871,215.8362369484239,0.9867220035858627,215.63735832640702,0.9871769170759254,215.451903617792,0.9876016922220971,9049.33481666507
49,49,20110513,59700.0,900.0,0.16335763,0.059998482,-0.102916755,0.43983954,0.25917840000000003,0.11567127,-29.565690000000004,3.0980778,38.09820556640625,4.798632621765137,191.4499969482422,277.95863262176516,190.0156507627563,0.9752441758216749,189.61913182630482,0.9762633262337597,189.25506524379952,0.9772018852241183,188.91962423107793,0.9780690482169343,188.60956083965587,0.9788726630235761,188.3221005154054,0.9796194679786915,188.0548588931804,0.9803152813046352,187.8057755429579,0.9809651529727134,259.0268161083323
50,50,20110513,60300.0,900.0,0.14494516,0.056101675999999996,0.0814573,0.28475767,0.21886809,0.073082656,-33.109516,4.432857,36.10181427001953,4.807183265686035,191.4499969482422,277.96718326568606,181.50484968409435,0.8370978619998259,178.8351649572733,0.8433228925327264,176.41374959949272,0.8490907977006975,174.2077069158467,0.85445002614251,172.18967936946115,0.8594424303473769,170.33673430116758,0.8641043494627051,168.6295073595736,0.8684674861278118,167.05153687697032,0.8725596215189918,279.95592272002244
51,51,20110513,60900.0,900.0,0.14554346,0.04775833,0.19020256,0.59070295,0.30900428,0.13887507,-35.160736,2.700513,31.67330741882324,4.8252902030944815,191.4499969482422,277.9852902030945,214.22869030228776,1.4545910013568693,221.0239693492134,1.432056081196035,227.46583531626848,1.41163242281184,233.5786931266835,1.3930384403703442,239.38512337999447,1.3760402393146802,244.90597539293114,1.3604419718349081,250.16047528305754,1.3460784336762968,255.16634006575018,1.3328093190554269,187.5015536842962
52,52,20110513,61500.0,900.0,0.22514987,0.05292743,-0.17380266,0.44389844,0.30234462,0.10842462,-31.567745000000002,2.054351,31.37696075439453,4.859389781951903,191.4499969482422,278.01938978195193,210.42169688346505,1.3701996403566759,216.01761788185703,1.352335728386378,221.29720785280625,1.3361066983269132,226.28513329270103,1.3212989728002933,231.00376933860872,1.3077344819583145,235.47342093122273,1.2952636025375344,239.7125279953559,1.2837597128453213,243.7378531166408,1.2731149490826812,76.17267995135042
53,53,20110513,62100.0,974.9999389648438,0.31388474,0.05492245,0.08653271,0.3984696,0.31801084,0.10956939,-27.67463,1.0291955,46.67553329467773,4.625250339508057,241.67999267578125,277.7852503395081,225.25921106186766,0.7909327015778765,220.8992220486342,0.7987000621686922,216.96260360388882,0.8059133863028519,213.39109741963395,0.8126296478088648,210.13658946413952,0.8188983042038354,207.15900680211394,0.8247624904367653,204.42471435672337,0.8302599933418919,201.9052788004393,0.8354240521320253,129.01418835769985
54,54,20110513,62700.0,1050.0,0.15045896,0.063839875,-0.22593896,0.45825879999999997,0.37462556,0.11160178,-33.965897,4.2046523,29.21964836120605,4.520942687988281,242.80499267578125,277.6809426879883,273.13197437986815,1.4804137315770136,282.2091795550598,1.4564105247738146,290.8264090038702,1.4346714514534438,299.01413729061363,1.4148927320557796,306.80075708739514,1.3968223111032425,314.2126409245172,1.3802493469235884,321.2742347302783,1.3649961545743399,328.0081688084822,1.35091196105046,137.7522995529488
55,55,20110513,63300.0,974.9999389648438,0.068497375,0.04961977,0.20847677,1.1394951,0.4058119,0.20767687,-41.807629999999996,6.679386599999999,37.64550018310547,4.727761268615723,261.19598388671875,277.88776126861575,285.9867596165674,1.3528971230798459,293.28149273689803,1.3359660064966998,300.15687190063943,1.3205765814153503,306.6463486364709,1.3065283502420437,312.7801568747686,1.2936540133671244,318.585644932421,1.2818128918039553,324.08757775049264,1.2708858500083815,329.3084093486199,1.2607713351804128,1421.3511051642654
56,56,20110513,63900.0,900.0,0.10161835,0.035490482999999996,-0.07487521,0.30269018,0.25051737,0.09225812,-36.771190000000004,2.8462662999999995,30.05229949951172,5.089459419250488,261.19598388671875,278.2494594192505,233.35001184093804,0.6867591285297283,226.15604327705873,0.6975964403143982,219.73363378254083,0.7077177458750876,213.96725425555962,0.717190779864972,208.76302803133572,0.7260751290868971,204.04393906689575,0.734423398647013,199.74624801040164,0.7422821881119999,195.81677769179325,0.7496929117283804,328.5480245375795
57,57,20110513,64500.0,900.0,0.14929974,0.042342503,0.05649114,0.46525574,0.2999995,0.11286388,-33.778168,2.0400825,48.63111877441406,5.159731864929199,261.19598388671875,278.3197318649292,220.70478094036255,0.5703623110276522,210.61581357688405,0.5838633335572317,201.74179108588896,0.5965663521937526,193.88260816029387,0.6085373849612783,186.87884106124363,0.6198357546268652,180.60208016039886,0.6305148454332066,174.94785903412756,0.6406227752431719,169.83040959730582,0.6502029896101377,644.9628389687758
58,58,20110513,65100.0,900.0,0.2509812,0.042651775999999995,0.3941513,0.54462075,0.2875466,0.16261111,-29.459045,1.6043473,46.334922790527344,5.239521503448486,261.19598388671875,278.3995215034485,322.5442948262693,2.020270698271311,342.0110686660781,1.9619329740420912,360.9565232753157,1.9097512358419877,379.37481344089514,1.8628161726676453,397.2657163060226,1.8203869080477293,414.6333295178514,1.7818541079476067,431.48503331845643,1.74671230246845,447.8306647350422,1.7145388610923953,197.40264213054542
59,59,20110513,65700.0,974.9999389648438,0.22378272,0.041984535999999996,0.0007153884,0.514009,0.30069348,0.09593138,-29.606817,1.9458476999999998,60.37031555175781,4.936662673950195,312.510009765625,278.0966626739502,109.93262838401826,0.030728563903757805,82.24101601237875,0.03552722908186295,62.96995368914952,0.040601201236252535,49.21504690561744,0.045925788154120066,39.17337465594807,0.051476626370759254,31.692984228958153,0.057230033824786565,26.018486576822816,0.06316326252789684,21.64277784196693,0.06925467078062074,549.1958593114422
60,60,20110513,66300.0,974.9999389648438,0.1656779,0.033889777999999995,0.0370801,0.3587537,0.25611505,0.07810888,-33.554844,1.683313,50.293701171875,4.987072467803955,318.5116882324219,278.147072467804,241.87484415863992,0.3995315637780727,224.07150292852307,0.4151003817927994,208.85211506487474,0.42995896374658216,195.72259050193534,0.4441462184209463,184.3027297772221,0.45769963122629975,174.29604086874923,0.470655009218284,165.46848615596278,0.4830463441521628,157.6332683528074,0.4949057575487795,579.3241616108369
61,61,20110513,66900.0,974.9999389648438,0.25271493,0.04381898,0.09597919999999999,0.25177482,0.20820014,0.07700499999999999,-29.963704999999997,1.3064885,41.75844955444336,5.036994934082031,318.56597900390625,278.19699493408206,291.26193598159307,0.7417902605821575,284.1016956474145,0.7510797965446165,277.6698413867042,0.7597288816819698,271.86206246781813,0.7678010278902621,266.5928578220707,0.7753516898269522,261.7915129068914,0.7824294911099724,257.3990601496827,0.7890772356316409,253.36595490237946,0.7953327461225004,142.52180338945553
62,62,20110513,67500.0,1050.0,0.24190809,0.06455688,0.0038358021999999998,0.38173968,0.28865212,0.1352082,-30.395159000000003,2.0625596,44.38690948486328,4.7092132568359375,318.56597900390625,277.86921325683596,155.56200675380006,0.0916953143490735,127.47718526762897,0.101293756975574,106.13999917363238,0.11100930207036354,89.62830543288851,0.1208026105249596,76.6391781275759,0.1306391941472502,66.26942938443078,0.14048899204148826,57.880189083713546,0.15032594461937857,51.01119967226044,0.16012758120550896,186.79874356597216
63,63,20110513,68100.0,1050.0,0.26454163,0.066767715,-0.09891454,0.33734759999999997,0.28153527,0.09783854,-30.085608,2.0915473,39.21438980102539,4.720992088317871,318.56597900390625,277.8809920883179,293.76789489309664,0.7632786672193728,287.22876102342406,0.7719182834844877,281.3413914751517,0.7799530748399143,276.0140604505786,0.7874440160736953,271.1713326757992,0.7944442066340575,266.75062586425776,0.8010000930973533,262.69960342512906,0.8071524726029615,258.97417362963165,0.8129373213027754,107.7105757218143
64,64,20110513,68700.0,1124.9998779296877,0.20244817,0.037857022000000004,0.013209438,0.37537766,0.2880104,0.09935393,-32.52063,1.3079227,40.03519821166992,4.483071327209473,318.56597900390625,277.6430713272095,198.52310895747996,0.2067151213295591,174.08395909161658,0.2207488262560467,154.26614511883244,0.23449979475950433,137.98124136789556,0.24795208049201845,124.43954089656548,0.26109501526588735,113.05796288011943,0.2739221820823217,103.39911582043898,0.2864305705346463,95.13013570303441,0.29861988402053424,195.70785242033165
65,65,20110513,69300.0,1124.9998779296877,0.18207459,0.049825247,-0.25325915,0.5442781,0.3568405,0.12421813,-32.94075,2.513467,38.62681579589844,4.5585246086120605,369.6099853515625,277.7185246086121,402.3611967452835,1.3271132506806624,411.9632003554982,1.3115559421057799,420.9992952929445,1.2974043407123548,429.5161246008719,1.2844768896094025,437.55562579244355,1.272621907208367,445.1555581552045,1.2617117016305102,452.34997217639506,1.2516380205488444,459.1696252083596,1.2423084965402402,217.30917210183094
66,66,20110513,69900.0,1124.9998779296877,0.19432126,0.038289662,-0.18759352,0.4109142,0.23504639,0.108272165,-32.658159999999995,1.2267145000000002,43.52678680419922,4.580739974975586,369.4116516113281,277.7407399749756,379.16513334867915,1.0907519963232717,381.9198482174648,1.0868111845456845,384.4718584780792,1.0831982138197898,386.84269318194845,1.079873825371843,389.05094390268187,1.0768047856775789,391.112748024372,1.073962773669405,393.04217988463614,1.071323505704396,394.851569586979,1.06886604108096,272.98526276649795
67,67,20110513,70500.0,1124.9998779296877,0.23597002,0.066913374,-0.045091357,0.45037609999999995,0.19892937,0.056382112000000005,-30.355818,2.4669163,40.06004333496094,4.693204879760742,379.6119995117188,277.85320487976077,293.4715417196692,0.4240530637345611,273.22326533445727,0.43948531024195314,255.83103416919346,0.4541785180054593,240.7609459238198,0.46817711553751806,227.5998546270971,0.4815231949491424,216.02388945871206,0.4942564112587617,205.77615311643314,0.5064139727702733,196.65066651223884,0.518030691245755,144.32135529207582
68,68,20110513,71100.0,1199.9998779296875,0.17600939,0.04959858599999999,-0.24541505,0.37220913,0.21686219,0.085862435,-32.953087,2.3914165,57.76608657836914,4.552533149719238,379.6119995117188,277.71253314971926,409.30644828605165,1.2853720404514604,417.95961846131644,1.2719966869713974,426.08201453960527,1.2598143211266397,433.7196416070704,1.2486726434132522,440.9135349140644,1.2384441522208944,447.7003781838201,1.2290213054099737,454.11303937414783,1.2203127700207737,460.18103455377246,1.2122404854053266,777.7807279505275
69,69,20110513,71700.0,1199.9998779296875,0.13405709,0.034991533,-0.20755170000000003,0.3924685,0.2353518,0.10103482,-34.13456,2.1658754,51.2139892578125,4.657479763031006,379.6119995117188,277.81747976303103,395.75076882473775,1.1488750133277599,400.3543017044816,1.1422506612562127,404.6368328255731,1.1361899969531004,408.63058676936055,1.1306240834320094,412.36364512113914,1.1254947740230783,415.86058635544214,1.1207526824115364,419.14301170814423,1.1163555939984569,422.2299798200527,1.1122672106338891,934.3213123395204
70,70,20110513,72300.0,1199.9998779296875,0.23312408,0.047563426,-0.07198251,0.47563145,0.25532508,0.08517178,-30.394084999999997,1.3789135000000001,40.733665466308594,4.679708480834961,379.6119995117188,277.839708480835,321.6320849108377,0.5755257770593563,307.16007452357144,0.5889278343140888,294.42164220157485,0.6015331937023213,283.13248441148454,0.6134082503910878,273.0658869942022,0.624612596602238,264.0390830809603,0.635199803269572,255.90326478755227,0.6452181113257993,248.53616719882783,0.6547110405322039,155.45196620603812
71,71,20110513,72900.0,1275.0,0.08226842,0.04216966,0.11011702,0.45497748,0.14710028,0.056131434,-38.250854,5.53564,86.59381103515625,4.3185033798217765,438.5299987792969,277.4785033798218,397.4737626556275,0.7206048724226239,386.7674337843205,0.730510525617064,377.1724971656936,0.739743944546345,368.52703839922026,0.7483706535224424,360.69877864990883,0.7564480217375713,353.57865174654467,0.7640264778660149,347.0759702908749,0.7711505170404512,341.1147430107597,0.7778595397356972,11992.349048591379
72,72,20110513,73500.0,1199.9998779296875,0.07342101,0.033203907000000005,0.034692272999999996,0.3046346,0.16214608,0.06101839,-40.253475,3.986007,30.293636322021484,4.584224224090576,437.0966796875,277.7442242240906,315.4582019055728,0.3371949435859308,288.1367000403752,0.3528195780961779,265.09576641684805,0.3678328983894016,245.4659727697263,0.3822577653175752,228.5886844757119,0.3961180214562619,213.95769675173364,0.4094378690738206,201.17882138099478,0.4222414220852099,189.94140602832715,0.4345523881904681,644.6493159004165
73,73,20110513,74100.0,1199.9998779296875,0.16537134,0.030947335,-0.027091557000000002,0.3861053,0.20154427,0.09452594,-32.357624,1.3351252,32.207229614257805,4.532229423522949,421.0039978027344,277.692229423523,291.04173216918855,0.2921214776136173,262.67509049081093,0.30749048160816894,239.02615458765464,0.32234312329842696,219.09060966706832,0.33668924210397283,202.11740217206057,0.3505413607349878,187.5361879639299,0.3639138462706853,174.90777851292083,0.3768222687596169,163.88966262663726,0.3892829129461841,152.7037247540173
74,74,20110513,74700.0,1275.0,0.16942833,0.029745352000000003,-0.14477667,0.24517840000000002,0.13612522,0.06665293,-31.66341,1.3677546999999999,53.157875061035156,4.129487991333009,421.0039978027344,277.28948799133303,405.38158678758,0.8815751265733124,401.14584264150153,0.8862172301685634,397.28805794234654,0.8905095512930394,393.7599630297727,0.8944901438073504,390.521150403529,0.8981917409634396,387.53754021418666,0.9016426528564977,384.7801909572476,0.904867488353435,382.22436819699726,0.9078877402396839,654.0949391417137
75,75,20110513,75300.0,1275.0,0.24525869,0.04237587,-0.032488767,0.22061570000000003,0.12966676,0.044359665,-28.822492999999998,1.3673335,38.37063217163086,4.085829734802246,421.0039978027344,277.24582973480227,302.7304600496857,0.33309363712052126,276.22945227173864,0.34870598868032765,253.9023583221919,0.3637148472253044,234.89789322759214,0.37814192987442563,218.57188349368715,0.39201009385054536,204.4297503495951,0.4053426925309503,192.08673012694774,0.41816310831489395,181.23987111898418,0.4304944182594342,117.39728893693415
76,76,20110513,75900.0,1349.9998779296875,0.0,0.0,-0.19448666,1.1125544,0.09974474,0.08687450000000001,-43.549576,7.4834156,37.16755294799805,3.799591064453125,421.0039978027344,276.95959106445315,430.7105920926082,1.0789411925343617,433.4463664454557,1.0755308374860126,435.97862362824714,1.072402832160461,438.32922044036223,1.0695235177506872,440.5169974282783,1.0668643793118284,442.5582809462329,1.0644010995595174,444.4672883390474,1.0621128140673768,446.2564573384386,1.0599815195758229,inf
77,77,20110513,76500.0,0.0,0.0,0.0,0.5127267,1.2841793,0.20832673,0.23018868,-30.103777,12.726278,0.0,13.644437789916992,422.9400024414063,286.804437789917,484.6550922332294,1.5746355632622038,503.3434847629144,1.5451271371564856,521.1726167675411,1.5184680253226832,538.1903048860029,1.4942680510215098,554.4424838185757,1.4722046857426503,569.9729282775801,1.4520090778279429,584.8231119564553,1.433455390636877,599.0321610412659,1.4163525738482383,
78,78,20110513,77100.0,0.0,0.075664654,0.09865410599999999,-0.25680210000000003,1.2498200000000002,0.18409671,0.07416242,-40.538452,7.5795045,0.0,13.665487289428713,424.8433532714844,286.82548728942874,424.92751588036657,1.0006604949141185,424.95089734160683,1.0006329655847708,424.972409422232,1.0006076392706749,424.9922676939868,1.0005842617035365,425.01065581003377,1.0005626162950287,425.0277312016043,1.000542517406404,425.0436295966528,1.0005238050109617,425.0584686352382,1.000506340424294,0.0
79,79,20110513,77700.0,1349.9998779296875,0.1675274,0.09500617,0.044143084000000006,0.36878140000000004,0.2263371,0.09844665,-35.797123,3.8451720000000003,38.01811599731445,4.018553733825684,413.4720153808594,277.1785537338257,316.61985472466444,0.4108091244526041,293.9960431773724,0.4263226541978259,274.61266213076885,0.4411120021855286,257.8565478043193,0.45521867647124414,243.2546395800911,0.4686823378969079,230.43713124620814,0.4815406157658926,219.11145128225735,0.4938290294103697,209.04358744650494,0.5055809817115429,244.7428936947355
80,80,20110513,78300.0,1349.9998779296875,0.0,0.0,,,,,,,37.55442810058594,4.102527618408203,413.4720153808594,277.2625276184082,,,,,,,,,,,,,,,,,inf
81,81,20110513,78900.0,1874.9998779296875,0.0,0.0,,,,,,,40.26255798339844,4.788939476013184,413.4720153808594,277.9489394760132,,,,,,,,,,,,,,,,,inf
82,82,20110513,79500.0,8624.9990234375,0.0,0.0,,,,,,,30.570369720458984,-37.55926513671875,413.4720153808594,235.60073486328128,,,,,,,,,,,,,,,,,inf
83,83,20110513,80100.0,8624.9990234375,0.0,0.0,-0.08324787,1.0969365,0.19040206,0.16694039,-28.948071999999996,8.59268,30.706716537475586,-37.57815170288086,440.489990234375,235.58184829711917,678.2780725204364,4.2160502476201565,764.6862108436856,3.970708791859222,853.8718611473311,3.757623956259285,945.402623410134,3.57109386280017,1038.8791853621833,3.4066470825825035,1133.935658005088,3.260734666431519,1230.238966420878,3.130508790050318,1327.4876024840953,3.0136612225348616,inf
84,84,20110513,80700.0,0.0,0.0,0.0,0.13405028,1.1186610000000001,0.26691678,0.25008568,-23.00437,8.704117,0.0,13.854997634887695,429.0882873535156,287.0149976348877,376.9435388147881,0.6492801790654918,363.6182303789407,0.6610700357894975,351.7753847338036,0.6721056921577401,341.1861662190527,0.6824558956306819,331.66576302776895,0.6921814805481444,323.0634182200599,0.7013364406340015,315.2550257065153,0.7099688387524447,308.13755900771264,0.7181215803120851,
85,85,20110513,81300.0,0.0,0.10459768,0.10287898,-0.03579569,1.6263555,0.13720754,0.06088837,-42.888756,7.635942999999999,0.0,13.896007537841795,413.0379943847656,287.0560075378418,281.55637384151936,0.2787733155210166,253.12573210652158,0.29401245849044766,229.51208342213562,0.3087671607356488,209.67488308070148,0.3230432546878246,192.8392121833585,0.33684973315471173,178.41887307884798,0.35019785846211143,165.96409261284472,0.3631004724676688,155.12528417609832,0.37557146384841145,0.0
86,86,20110513,81900.0,1499.9998779296875,0.0,0.0,-0.44728679999999993,0.7753293000000001,0.1960034,0.14562699,-31.167908,7.263793,37.98110961914063,4.3028717041015625,413.0379943847656,277.4628717041016,496.4203928877711,1.8458597610554903,522.4356914630845,1.799314541800841,547.5722192545081,1.7575302402825204,571.8473116513175,1.7198218710007853,595.2827578890478,1.6856284693780001,617.9033917624783,1.6544864697747605,639.7360156702168,1.6260096131486825,660.808582806197,1.5998735994989868,inf
87,87,20110513,82500.0,0.0,0.0,0.0,0.060442153,0.95032716,0.29363690000000003,0.22577797,-24.774351,7.627344,0.0,14.086151123046875,413.0379943847656,287.2461511230469,311.54792554227714,0.39064553854807427,288.0757953172693,0.4062486360303136,268.04648888897094,0.4211533302674901,250.7961760731321,0.435396411604394,235.81511565001435,0.44901358488497584,222.70657103257705,0.46203915935763673,211.15794666384906,0.4745058658322282,200.92016951440556,0.4864447635469545,
